10.455,599.5
13,672
15,442
20.833,689.83
40.154,559.54
42.364,729.09
41.5,856
45.125,603.88
53.5,636
55.667,668.5
57.545,551.36
64,681
66.714,618.57
68,569
71.81,622.95
74,785.5
78.429,775.86
77.333,871.11
78.5,749
80.714,433
80.5,629.5
83,785
94.5,662.5
100.2,752.4
103,707
112.36,682.09
113.86,666.07
113.5,522.5
123.5,741
129,516.5
132.5,510.5
132.64,554.91
135.17,668.83
135.83,188.17
144.91,666.64
149.5,694.5
149.5,740
154,550.25
158,962
160.5,511.5
168,505
171,462.5
172.4,355.8
186.9,640.62
188.5,341
188.88,1016.9
194.36,647
194.5,562
195,1012
198.69,922.31
198,735.5
198.5,519
200.55,756.64
200,676.5
206.5,803
211.36,709.09
211,967
215.64,491.91
215,374.5
216,424
219,409
234.83,581.83
237.5,528.5
236.94,557.69
250.55,844.64
253.5,185.5
262.33,275.67
265,456.5
269,416.71
272,459.71
272,546.5
272.5,611.5
280.2,460.4
281.5,473.5
287.8,481
287.5,336.5
291.5,451.2
291,445
294.5,551.5
295,372.5
295.5,396.5
300.75,248
300.5,629
304.62,378.62
304,485.5
305.86,639.81
303,884
307.88,432.5
309.75,441.25
313.5,211.5
317.13,399.88
318.5,596.64
320,376.29
324.14,431.93
330.5,365.5
335,853
338.74,939.04
339.5,428
343,17.5
346,4
347.5,110.5
348,980
352.33,296.67
354.13,322.88
353.5,378.5
354.33,459.67
366.15,429.25
368.6,339.8
370.13,894.88
372.38,408.38
375.5,76.5
380,325.5
380.13,904.13
382.45,424.64
385,251.29
387,61.5
389.67,101.33
391,274
392.8,322
396,213
398.59,912.12
398,712
403.25,407
412.6,157.8
412.5,621.5
415.5,958.5
417.88,589.13
420.36,343.09
423,680.71
424.09,368.36
424.5,315.5
427.13,327.13
434.8,372.5
437.25,343.35
438.33,839.67
440,678.71
442.5,83.5
449.5,384
452.5,965.5
469.36,407.91
475,233
475.33,485.67
482.13,720.13
495.5,208.5
501.83,552.7
501.5,614.5
507,291
508.17,395.83
508.33,358.33
508.88,376.13
510.5,136.5
509,347
518.14,425.93
518,403.29
518.71,393
523,938
525.8,159.5
526.5,650.5
528.29,507
534.83,143.83
538.95,490.19
538.2,229.4
541.8,32.6
542.6,181.8
545,404
548.5,121.5
551.5,282.5
553.2,458.6
554.71,376
559,200
564,267.5
564.88,752.13
565,291
568.13,328.88
570.5,561.5
573.5,328
574,290
579.67,299.33
579.33,306.67
580.33,349.67
581.8,566.4
582.5,431.5
583.33,376.33
593.5,332.5
620.11,478.89
626.75,468.17
634.25,320.56
638.17,527.83
649,835
653.4,382.2
655.67,779.33
657.88,465.13
665.33,330.67
672.5,842.5
674.13,256.88
677.13,313.13
676,1005
680.5,404.5
688.5,957.5
689.67,48.333
696.25,447.67
697.5,26
700,286.5
703.5,58.5
713,877.5
721.33,772.33
729,422.5
736.5,883
742,185
743,799.5
748.5,375.5
756.4,1037.8
758.5,726.5
761.5,400
765.5,87.5
772,53
772.5,981.5
787,723
799,12.286
801.5,1
806,3.2857
814.33,708.33
825.17,242.17
826.17,715.83
827.29,731
836.5,729
838,239
852,178
853.4,590.2
862.5,115.5
862.5,199.5
864.33,641.67
864.88,764.13
866.5,287.5
868.5,71
875.33,223.67
878.88,128.88
881,69.714
882.88,712.13
890,148.5
894.88,268.88
898,267
903.88,597.88
906,876
915.8,537.6
932,696
938.5,496.5
940.5,426.8
956.88,364.88
964.5,783.5
970.71,418.5
972.38,466.62
973.33,931.25
978.8,303.6
978.5,1023
982,886
982.5,315.5
989,370.5
994.5,475.5
1000.6,468.62
1006.1,534.13
1009,928
1011.3,322.67
1016.5,582.5
1021,476.71
1021.4,541.55
1024.2,565.17
1035,849.75
1035.5,76.5
1040,1030
1047,996.5
1050.5,1012
1064.3,766.33
1072,638.5
1073.7,749.33
1077,742.5
1089,291
1094,705.5
1103.5,855
1105,379.5
1111.5,1018.5
1130,928.5
1144,777
1153.1,883.36
1174.5,765.42
1181.1,63.875
1182,425.71
1184.5,505
1216.6,191.42
1220.5,565.5
1268,1040
1274.2,157.83
1298.5,737.5
1320,442.5
1323,622
1330.9,896.88
1332,270
1342.5,800.5
1354.5,1034.2
1354.5,352
