1,755.5
2.5,137.5
3.5,525.5
4,255
7.76,1037.8
13.5,108.5
16,843
20.8,495.6
25.4,720.2
30,33.5
40,46.5
43.5,56.5
44,883
45,866
52,99
55,56.5
62.5,80
63.125,327.88
68,550
71,77
73.167,502.17
74,740
75.5,593.5
80,501
82.667,72.333
84.5,399.5
85,483
85,393
90.4,315.2
90,318
93.636,523.91
96.5,501.5
100.67,314.11
100,749
103.33,561.75
104.5,1026.8
104.88,652.13
105,761.5
108.13,300.13
108.5,458.5
111.17,914.17
110,943
114,682
115.83,468.83
116,920.5
118.18,983.36
116.88,992.88
118,806
120.8,433.6
121.6,906.8
122.33,430.33
124.5,956.5
125.5,534.5
131,428
134.5,436
135.5,76.5
138.8,546.5
142.5,521
143,889
144,443
149.18,304.64
152,85.5
153.8,82.4
154,95
160,862.5
159.33,557.33
162.13,742.88
167.5,646.5
172.75,889.5
172.5,389
174,932.5
182,972.75
183.5,908.5
186.8,680.6
188.13,142.88
187.5,712.5
188,317
189,984
192.5,555.5
196.88,820.13
198.5,559.5
200.2,71.4
201.33,312.33
201,366.5
204.5,555
208.5,351.5
215.5,147
218.33,565.33
221.65,373
221,1023.5
231.33,46.667
236.79,753.56
235.5,745
237,390
239,902
239,968
240.67,928.33
244,555.5
244.67,183.33
247,927
252,875
252.5,913
254.5,441.5
256,191
257,920
257.5,946
260.5,694
261.33,580.33
261.5,656
263.5,576.5
263,652
266.5,686.5
266.5,459.5
269.5,208.5
271,644
273.5,176.5
273.33,712.67
276,180
278.05,559.63
277.2,614.6
280.5,648.2
282.5,23.5
285.5,689.8
285,270.5
286,523.5
289.47,329.93
288,852
288.5,944
291.5,663.5
292.59,573.12
291.5,597.5
292.5,934.2
294,223
297.86,520.93
300.67,862.67
301,410
302,748
301,939
303.13,71.125
307,158.5
307.5,1
312.79,670.1
312.13,362.13
313.5,776.5
317,712
320.5,521.5
322,416
322.5,420.5
325.5,518.5
327,422
327.67,868.33
333.17,374.83
337.13,725.13
338.5,471.5
339.5,138.5
340.71,179
342,322
345.5,313
344.25,420
347.88,251.13
348.13,394.13
350.13,408.88
350,146.5
350,264
351.88,291.13
352.11,496.67
354.5,306
356.5,49.5
357.5,112.5
357,518
360,910
365,339
367.2,502.6
369,508.5
370,813.5
376.5,532
379.2,370
378,494
380.4,703.2
384.09,450.36
385.92,338.33
389.43,818.14
389.5,12.5
393,88
392.88,1012.9
397,475
402.78,593.78
402.25,214
404.33,46.667
409,1028.5
410.33,85.667
411,56.5
413.05,537.42
419.5,200
424.88,340.88
430,64.5
432.5,338
434.81,989.95
434.5,952
436.2,206.5
438.33,544.89
437.5,832.5
439,542
439.33,570.67
442.5,195.5
447,442
448,392
450.4,821.8
453.5,565.5
456,30
456.8,960.6
457.5,927.5
460.67,1011.7
464.67,36.111
465,576
465,730.5
467.31,1007.5
468.5,549.5
471,309.5
471.5,616.5
474,283.5
477,640.5
479.39,1012.9
479,783.29
480.33,205.33
485,337.29
485.83,294.17
486,106
488.5,43.5
488,997
