1,426.5
1.375,789
4.5,470.8
10.667,575.33
16.767,325.37
17,366.5
20,598
28.636,514.91
33.5,518.5
34.667,791.33
35.714,504
36.667,674.27
42.667,368.67
46.5,555.5
52.56,703.08
52.333,379.67
52.5,399
53.667,1004.7
60.5,464
61.5,302
62,78.5
72,370
72.8,468.6
74.286,240
74.125,432.88
79,468
80.643,629.29
80.875,310.13
86,253
88.5,410.5
90,616
91.667,633.33
93.5,929.71
98.615,492.62
98.5,663.5
100.5,414.5
117.5,218.5
123,251
125.5,426
128,179
131.67,551.33
134.88,586.88
139,218.5
139.83,288.83
145,729.5
145,820
147.5,56.5
150,853
154.11,593.42
160.19,345
159.88,431.13
161,543
165,869
168,577
169,734.8
172.71,388
172,666.5
173.5,162.5
176.5,788.5
179.33,447.25
180.5,624
182.5,627.5
185.33,346.67
190,552.5
190.5,565.5
193.2,726.4
193.36,285.91
196,593
198.17,274.17
197.5,344.5
198.5,576.5
198.5,409.5
198,543
200.06,664.11
200.5,139
207.5,29
215,571
222.5,400.5
230.33,168.73
233.82,269.35
233.56,382.92
236.83,329.17
238.5,586.5
240.17,581.17
249,320.5
250.75,453.25
250.5,197
258.13,618.88
259.29,649
259.5,231.5
262.5,613.5
263,15.5
264.71,435.43
270.14,400
270,202.5
270,135.5
275.5,114.5
275.5,204.5
282.13,578.13
282.58,661.17
284,370
285.5,979.2
285.5,49
293,568.5
293.5,868.5
295.33,641.89
298,457
296,197
300.8,226
301,271
302.5,600.5
305.5,290.5
307,260
310.86,695.61
313.5,395.5
314.5,335.5
320,201
322.6,587.2
323,200
323.88,353.13
325.5,924.5
326.5,294.5
329.13,103.88
343,343
349.13,273.5
350,63
352,232
354.5,597.5
367,660
374.36,274.91
373.5,315
380,946
383.57,306.83
388.33,655.67
388.67,1032.3
392.5,585.5
398.09,301.36
399,96
405.8,670
410,17
413,442.5
418.5,268.5
422,125
422.33,208.67
422,358
424.33,114.33
424,488.5
426.45,315.82
430.5,166.5
430,972
438.2,1.4
439.17,61.167
439,138
442.78,199.5
449.46,551.27
450,234.5
454,179.8
460.85,494.46
466.88,128.88
470.77,202.95
472.33,146.33
483.25,200
486.75,565
491.5,145
508.82,131.68
513.5,382.5
518.5,162.88
516.5,311.5
521,858.16
522.88,62.875
523.64,374.91
526,98
527.5,372.5
537,325
539.17,558.17
541.67,587
540.5,860.5
559.36,49.091
559.5,917
565.8,283
569.89,270.78
580,87.286
585.5,868.5
588.5,864.8
592.71,841
599.4,176.6
599,942
604.05,947.6
619.15,354.38
622.31,822.46
621,605
625,1004
627.82,316.18
628.2,675.1
628,1004.3
630,204.5
634.2,205
635.5,221.8
634.33,326.33
634.5,775
645.33,33.556
647,216
648.86,608.29
653,614.5
654.86,678.71
659,259
664,818.33
661,882.5
665.5,10.5
669.5,457
675,129
681,312
684,1040
686.5,861.5
689,333
699.33,800.89
706,351.8
708.17,467.83
707.5,746.5
713.17,764.17
714.38,340.38
717,426
718.13,50.875
718,483
722,849
727.92,357.16
725.5,496
729.6,369.8
733,47.5
742,506.75
744,686.5
744.5,573.5
746.5,564.5
748.13,364.88
753.14,750.5
752,778.5
754,771.5
756.33,929.33
759.64,664.91
767.13,71.125
766.6,535.8
770,98
771.88,801.88
776,648
776.17,835.17
780.18,504.41
783.5,966.5
785,321
787.17,450.17
794.5,580.5
793,910
800.67,118.67
802.13,380.88
804.83,47.833
808.5,562.5
811.67,105.33
814.36,602.09
815.5,558.5
818.29,301
819.5,473.5
823.55,1018.1
823.59,775.18
825.05,116.9
829.5,402
830.17,129.83
831.5,170.5
842.8,204.5
847.06,413.76
847.33,161.67
849,254
851.5,311.2
852,571
857.5,184.5
864,53.5
865,715
868.74,289.96
866.5,819.5
868.5,597
877,460
877.91,739.36
885.2,280.4
885,616.71
885.5,644.5
888,539.5
888,889
889,506
893,789
898.17,329.21
897,227
900.5,143
905.5,34.5
912.5,763.5
913,135
914.5,721.5
915.67,684.33
915.5,718.5
917,195
917.5,664.5
921.56,312.63
933,340
936.5,493.5
937.4,134.2
942.29,194
943,188
943.5,450.5
945.65,870.25
948,497.5
952.46,221.85
960.42,464.65
958.33,547.67
959,223
960,676.5
962.22,286.33
962.5,909.5
970,680
975,1023
983.5,975
984.5,482.5
984.88,1024.9
994.71,983.43
1009.1,967.13
1009.3,522.67
1010,685
1018.8,586.67
1021.2,328.6
1021,919
1023,427
1039,798.5
1038.5,985
1042.9,633.34
1039,923
1060.1,854.13
1061.5,189.36
1061,598
1061,897
1064.7,222.67
1075.2,446.6
1077.2,168.17
1076.3,678.67
1081,359
1081.5,374.5
1085.4,592
1085.9,495.7
1086,1002
1091,64
1091,998
1093.8,690.17
1096.5,382.5
1096,825
1102.3,1018
1104.3,156
1105.8,1024.5
1106,150.5
1112.1,1036.9
1112.5,142.5
1117,121
1119.5,380.5
1128.5,605.5
1134.7,527.67
1139,478
1141.7,506.33
1144.5,173.5
1145.5,547.5
1148.3,372.67
1149.4,236.2
1151.9,969.81
1153,119
1156,607.29
1160.5,273.5
1163.5,471
1164,549
1167.9,765.13
1168.5,353
1170.5,854.5
1174,845
1181.5,600.5
1183.4,1001.1
1184,627
1185.8,914.33
1196,596
1197,961
1206,513.29
1209.5,930.5
1210.5,1002.5
1219.2,438.17
1220.5,357.5
1222,144
1226,141
1226.5,907.5
1227.5,110.5
1229,717
1230.5,677.5
1231,476
1240.5,668.5
1244.3,817
1247,948.5
1248.3,944.33
1250.5,954
1252.5,622.2
1256.8,457.83
1261.8,146.4
1261.5,832.5
1264.5,422.5
1267.9,436.11
1266.5,905.5
1267.5,500
1268.7,691.33
1270.5,329.5
1282.9,638.13
1288,12.714
1299.7,384.33
1301,778.5
1307,76.5
1311.8,110.83
1312.6,142.91
1312.5,374
1315.7,448.88
1318.5,949.5
1323.9,436.31
1325,860
1327.8,172.83
1332,626
1333.5,604.5
1334.5,531.5
1335.5,58.5
1347.1,547.88
1346,755
1349,915.75
1353.2,921.5
1357.3,204.29
1358.7,828
1359.8,478.4
1368,147.5
1378.2,357.6
1379,2.5
1383.1,709.88
1389.9,187.25
1388.5,1038.5
