14.6,477.4
25,123
46,160.5
69,87.5
90.5,953
117.5,738.5
133,791.5
137,684.5
138.27,952.18
157.33,427.67
192,184
199.5,977
232.5,78.5
264.33,228.33
266,484.29
270.5,63.5
279.8,624.4
283.2,263.5
285.67,489.67
286.67,189.33
292.71,163
295,374
318.73,327.14
318.5,6
325.5,603
335.13,210.88
334,621
334,658
358,313.5
365,887
370.5,837.5
402.5,225.5
410.8,349.6
415.5,284.5
440.5,326.5
447.2,208.4
447,378
457,52
462,159
483.2,8.4
483.33,42.667
492,527
521.45,379.64
527,282
541.71,243
550.5,315
559.8,246.4
566.5,115.5
578.4,323.6
582.7,60.5
591,468
593.11,419.67
600.86,328.29
602,79
608.5,420
626.83,169.5
637.5,774
643.95,208.95
669.5,500.5
681,381.25
691,572
694.13,468.88
697.11,643.26
696.13,342.88
697.5,536.5
700.5,247.5
704.5,216
713.33,558.92
721.5,584.5
722.5,9.5
723.29,112.64
744,752
751.17,432.17
751.5,6
754.5,9.5
761.5,130.5
763.5,812.5
771,687
773.5,58.5
774.5,729.5
789,985
808.67,847.33
810,548
813.67,765.67
819.67,195.33
821.17,595.17
852.5,391.5
853,122
881.5,178.5
890.5,91.5
910.65,678.62
920,166.5
930.11,316.33
930.56,469.67
930,358
934.4,116.1
934.13,864.88
936.81,671.05
935.5,576
938.1,829.3
946,672.29
948.5,241.5
970.67,410.67
971.83,510.17
973.42,769.92
981.5,144.5
997.26,114.63
1001.5,53.364
1008,296.5
1019.5,322
1026.3,382.75
1036.5,719.5
1037,294
1075,592
1086,896
1092.5,382
1095.5,128.5
1097.5,426.5
1100.9,156.05
1101.1,555.88
1104.1,560.88
1104.5,548
1110.3,630.29
1127,338
1141.9,225.13
1150.7,856.67
1166,436
1171.5,276.5
1174.7,72.111
1174.5,127
1185,243
1189,913
1196.4,591.58
1197,86
1201.1,303.13
1203.9,803.88
1217.8,222.6
1223,59
1232.5,522.5
1239,734.5
1254.8,127.83
1274.5,336
1281,740.29
1282.2,874.5
1293.1,14.929
1297.5,753
1303.1,833.36
1304.5,654
1329.5,481
1330,909.5
1333,796
1335,365
1337.9,365.13
1352.5,481.5
1357.5,20.5
1361.2,281.08
1369.5,158
1373.7,755
1391.1,549.13
