4.5,581
8.5,778.2
13.5,766.5
15,83.5
22.5,1023.3
23,157
24,975.5
26,52
37.333,981.33
44.51,530.04
48.333,67.026
50.895,675.58
50.286,768
59.643,685.86
80.188,52
93,919
98,841
101.5,309.5
116.81,791.05
115.5,935
120.98,934.81
123,444.5
126.5,72.8
130,15.5
134.4,723.56
138.83,404.83
138.5,433.5
147,298.5
152.5,26.5
154.93,220.73
154.5,195.5
168.93,496.2
172.5,786
174,131
176.5,116
179.5,283
195.4,633.49
200,339
201.13,33.875
201,144.5
210.5,48
220,288
221.21,582.71
232.62,215.62
236.93,855.2
240.67,185.33
256.5,548
264,928
275.75,226
279.15,992.54
283.5,448.5
289,824
293,205
306.33,940.11
307,256
312.25,547
313,61.5
318.71,1002
320,12
320.5,551.5
322.47,142.13
322.5,528.5
343.5,154.5
352,173
356.8,910.5
358,525.5
358.5,284
362.5,32.5
362.5,741
363,707
376.13,520.13
377.67,218.33
381.15,757.54
387.5,266
389.44,155.75
389.33,84.667
392,595.5
394.33,3.6667
398,17
398.5,1036
400.75,846.06
401.42,271.25
402.67,554.33
408.5,805
410.13,174.88
410.25,225
411.53,276.87
413.5,893.5
414.5,153.5
417.95,919.07
417,26
419.67,63.667
420.8,315.6
424.19,438.31
423,29
426.33,40.667
427.67,870.67
428.5,340.5
431,309
430.6,531.2
434,866.5
440.67,60.333
442.5,521.5
443,51
444.5,279
449.67,864.33
455.91,413.64
461.76,414.29
462.5,658.5
463.5,694
469.5,38.5
478,333
480.81,42.813
481,100.5
483.5,714.5
486.88,670.88
487.71,876
488.33,689.33
498.13,706.13
496.67,825.33
501.33,614.67
509.4,258.2
513.5,22.714
513.13,313.13
514.5,1009.5
524.5,218
527.17,703.33
527.6,134.8
527,818
529.83,879.08
529.5,378.5
532.2,249.6
538,408
543,56.5
542.5,205.5
542,222
543.13,881.88
545,718
551.8,811.45
550,209
551.5,28
552.67,300.33
554.33,579.67
556,189.5
558.13,820.88
562.17,484.92
561.5,69.5
561.88,389.13
564,808.5
570,567.5
571.13,511.13
580.4,431.2
582,343
587,482
588.6,733.8
593.27,951.07
599.73,967.4
598.6,701.8
601,783.5
605.13,435.88
609.83,371.38
613,486
614.5,770.5
620.33,775.67
622.09,1015.4
629.33,539.67
643,408.5
647.67,406.33
649,719
652.33,349.67
655.5,49.5
660.17,363.5
660,964
661.5,1023
673,732.5
674.5,717.5
678.88,48.125
681.25,425.42
683,1037
691.5,425
702.33,363.67
704.5,120.5
704,1032.5
705.5,366
708.14,328.5
708.5,91
709.5,550
712.13,104.88
714.5,361.5
718.2,78.1
723.5,488.5
726.4,63.2
735.64,306.91
735,478
742.46,546.96
755,354
756,887.5
758.2,63.4
764.5,441.5
769.5,728.5
772.06,388.76
771.55,1038.4
774,44
780,857
781.5,278.5
790,765
799,200.5
801.57,84.143
805.5,424.5
809,444
810.09,25.364
819.59,78.118
818,369.5
820.88,688.88
841.29,488
841,43
841.83,724.17
849.2,464.4
850,374.5
850.5,653.5
851.75,384
852.4,606
853,335
855,649
857.67,652.33
862.2,39.4
861.6,390.8
865.88,433.88
870.6,934.8
878.6,120.8
878.13,772.13
879.83,150.83
882.67,198.33
884.88,500.88
887.5,120.5
891.5,776.5
903.5,120.5
907,741
910,819
916.13,154.88
915.5,392.5
919.36,399.69
919.83,316.83
927.64,237.09
928.13,482.88
931,1018.5
932.5,550.5
938.89,194.33
938.33,481.67
938.5,976
946.5,498
952,389
953,403
960.11,520.67
965,152
973.13,243.13
976.67,96.333
978.5,455
984.5,425.5
986.35,573.59
985,531
988,304.5
990.5,251.5
991.5,584
999.5,594
1005,229
1009.5,770
1017.1,422.07
1023,60
1024,642
1033.3,12.333
1035.5,24
1043.7,14.333
1050.5,245
1056.7,71.714
1060.3,345.67
1064,315.5
1063.5,374
1068.5,282
1076,329
1084.7,392.67
1088,331.5
1089,260
1091,226
1097,105
1100,276.5
1100.5,303.5
1102,99.5
1106.3,119.19
1114.2,173.04
1114,136
1115.5,196.5
1115.6,247.8
1123.5,126.5
1124.5,163
1134.5,155.5
1134.7,181.67
1136,145.5
1139.5,391.5
1142.5,325.5
1153,201.29
1159,987.75
1161.4,1021.2
1161,441.5
1163,270.5
1163.8,408.17
1172.5,234.5
1184.6,327.2
1186.5,987
1190,65.5
1194.3,316.67
1194.8,556.5
1197.5,997
1202,380.5
1204.5,435.5
1207,339.5
1215,955
1222.5,241.5
1228.8,329.83
1231.8,202.17
1232,738
1233.5,240.5
1234.3,942
1236,534
1240,408
1242.1,354.13
1246.5,208
1266.5,396
1275.3,371.18
1291,987.5
1292.7,837.33
1293.5,198.5
1295,82
1294.5,548
1298.6,1.9412
1298,168
1301.5,16
1305,475
1304,968
1309,246
1307.5,278.5
1312.5,564.5
1313,948
1317,330.07
1316.7,438.33
1319,65.5
1319.7,470.33
1324.3,236.82
1322,784
1322,809
1324,351
1329,63
1329,465
1335.4,332.06
1336.9,1024.9
1338,134
1343.8,362
1344.1,218.88
1347.1,51.692
1348.6,158.2
1349.1,999.88
1349.8,116.4
1353.4,442.2
1357.7,137.5
1357.5,803.5
1362.5,28.5
1364.1,158.88
1373.5,6.5
1374,552.29
1375.7,104.67
1378,130.5
1378.9,12.125
1379.5,112.5
1381.1,292.59
1379.5,873
1383.5,116.5
1386.3,91
1389,58.5
1388,418
