39,283
47.2,662.4
50.875,229.13
56.5,695.5
57,125
74.5,150.5
79.875,111.13
83.333,114.33
85,687.5
91.267,688.6
97.5,161.5
102,563
110,702
116.5,713.5
120,664.5
120.33,577.33
131,524.5
130,700
132.6,41.8
132,564.5
133,95.5
134.5,728
139.33,437.11
147,434
157.5,743.8
163.91,60.636
176.5,539.5
180,712.5
193.82,726.76
199.11,732.11
198.5,745.5
204.29,582
208.13,24.875
225.5,767.8
253.5,586.5
259.14,522.93
259.33,179.67
265.32,592.96
263.5,768.5
264.5,511.5
268.67,185.33
276.5,656
279.4,679.6
288.5,748.5
294.5,777.5
296.5,714.8
300.6,675.2
304,655
315.33,478.33
320,653
327,426.5
364,699
416.5,701.5
422.67,660.33
437,624
442.33,620.67
446.67,726.33
452.5,735
463,629
466,667
466.5,771.5
472.5,665
482.17,771.17
483.2,756.4
490.5,603
492.88,754.13
519.5,600.5
763,320
788.5,55.5
796.5,80.5
899,366
917.75,113
947.67,123.33
949.5,106
963.5,141.5
989.29,133.57
1000,816.5
1004,784
1010.5,729
1016.5,817.5
1023,854.5
1029,843.5
1031.3,557.67
1037.5,925
1038.5,745
1045.5,173.5
1054,712.75
1053,909.5
1060.5,542
1070.4,588.09
1069.5,926.5
1073.8,708.83
1076.6,741.58
1085.5,560
1086.5,664
1086.7,704
1089,830
1096.2,999.6
1099.5,642.5
1102.5,875
1107.7,938
1110.2,845.83
1110.5,619
1110.3,653.33
1114.5,900
1118,668
1122.6,629.8
1124.4,706.91
1133.1,601.13
1133,869
1141.2,892.08
1147,638
1146,826
1150.7,931.61
1152,590
1155.5,52
1156,681.5
1160,634
1160,75.5
1160,644.5
1161,107
1170,597
1196.3,564
1213,113
1213.7,593
1220.5,573
1221.2,892.6
1221.9,949.33
1228,901.5
1230.7,96.667
1245.5,946
1245,1006
1249.5,540.5
1262.9,1006.1
1263.5,564.5
1285.3,585.44
1300.5,501.5
1305,517.71
1308,540.5
1314.3,548
