27.333,541.33
31.545,539.36
38,80.5
55,144
58.333,468.67
59.5,129
60.4,73.8
66.449,74.082
67.167,148.83
67,69
68,167
72.875,430.88
96,425
103,445
160,431
190.5,84.5
200,325.5
218.6,505.8
221.7,80.8
226.13,488.13
238.93,559.71
280,597
284.5,366.5
301.88,597.13
307,629.5
320.5,197.5
329,544
335.17,218.83
339.5,212
341.5,536.5
345.13,180.13
348.5,602
352.5,697.5
370,95
380.5,126.2
380,645
400.42,243.08
404.5,673.5
415.68,63.05
417.5,256.5
423.5,678.5
431,219
432,306
447,272.5
448.8,250.5
450.13,236.13
454,215
504.83,153.83
522,139
540,159.25
568,171
576.5,186
595.5,186.5
627.5,172.5
629.5,144.5
636.5,131.5
773.53,299.87
781.73,316.67
788.13,300.88
800.29,340
816.5,235.5
818.5,249
822.25,234.96
839,256
841.88,283.88
844,336
858,314.5
861.5,305
865.64,172.91
865,596
878.5,590.5
879.33,187.67
884.67,581.33
889.5,147.8
896,132
896.4,596.2
901.29,277
903,120
908.5,221
910,616
915.5,170.5
916.5,204.5
916.5,653.5
925,214.5
926,558
929.13,265.88
936.5,567.5
965.88,453.13
1027.1,313.97
1054.1,340.13
1055,321.5
1062.5,309.5
1066.9,184.35
1070.8,335.86
1082.1,298.13
1089.5,271
1092.5,464.2
1092,432
1093.8,388.6
1095.2,694.4
1102.5,473.5
1110.7,479
1118,260.29
1142.5,257.5
1150.5,257.29
1155.5,954
1165,940
1167.5,632.5
1169.5,708
1183.3,634.67
1204,250
1221,595.5
1223.1,621.13
1241.9,277.88
1262.5,547.5
1271.5,544.5
1286.5,627.5
1287.2,650.6
1332.5,336.5
1332,357
1337.5,587.2
1346.5,606
