80.5,563
107.5,594.5
111.67,589.33
114,340
132.33,321.67
143,384
158.5,387
160.72,453.17
163.33,625.33
168.55,396.36
171.24,588.43
170.5,326.8
173,612
176.13,346.88
195.5,386.5
201.71,516
204,325
214,449
229,531
236,458.5
245,593
254,605.25
294.5,590.8
294.5,291.5
298.33,571.33
307.5,570.5
328.5,565.5
345,277.5
348.33,866.33
351,570.5
361.5,558.5
391.9,274.25
392,411
395.33,486.33
397.67,456.67
398,511
401.5,530.5
422,259.5
419,522.5
434.13,564.88
440.13,488.88
440.29,542
443.2,575.46
467,498
477.5,600.5
492.88,504.13
496,126.5
507.5,588.5
512.32,824.37
515.88,587.13
521.5,480.86
527.5,92.5
534.5,584.2
546.5,728
546,777.5
550.5,412
552.5,621.5
554.5,133
558.5,379
560.8,466.5
566.67,499.33
571,69
572.5,161.5
573.88,309.88
573,554.5
575,470
576.5,659.5
579.5,280.5
580.2,683.4
588,533.5
591.5,426.5
595,180.29
595.5,242
604.6,651.8
607.88,687.13
607.8,696.6
624.2,218.5
625.5,690
628.2,236.5
633,338
635.36,650.09
640,237.5
643.32,390.88
643.5,590.5
645,252.5
646,407
647.2,594.4
652.13,664.88
657.33,264.67
657,402
660.8,361.4
670,349.5
678.5,366.5
683.5,236.5
694.5,365
697.5,372.5
701.5,377.2
713,229.5
717.71,361.21
716.5,325
718.29,233
725.33,337.33
726.5,74
730.5,97.5
742.83,331.13
744.5,171.5
745.5,306.5
758.13,410.13
776.29,370
780,302.5
782,147
782.38,454.38
788.33,392.67
802,47
802.17,159.83
802.5,349.5
806.11,492.85
809,328
812,111
824,84.5
828.64,692.91
830,416
829,452.5
847,947.5
852.88,342.88
853,938.71
853.5,707.5
858.17,125.17
861.67,114.33
863.5,351.5
868,947
875,751
887.5,922.5
889,942
891.5,939
892.88,806.88
892.33,923.67
902,413.5
903.5,936.5
918,815
919,406
923.13,817.69
931.67,847.33
934,512
946.5,649.5
952,411
955.07,482.77
955.5,420
964,672
967,560
971.17,626.17
973.5,646.5
981.5,569
982.17,743.17
982,434
982,861
1013.5,549.1
1016,458
1020.5,863.5
1030.9,505.31
1039.5,206.5
1054.1,506.19
1055.5,604.5
1056.5,522
1056,678
1059.9,229.13
1065.7,551.11
1065.7,592.69
1065,202
1075.5,179
1081.5,920.5
1084,684
1087.2,624.4
1089.5,652.5
1095.2,294.6
1096.5,575.5
1103,572.71
1108.5,640.5
1109,610.5
1110.9,898.88
1114,278
1116,882.29
1125.8,263
1124.8,947.6
1125.5,575
1126.5,305.5
1131,667
1133.7,315.33
1137,674.5
1143.6,208.91
1143,597.5
1144.5,219.5
1154.3,686.89
1155,61
1155,283
1158.5,911
1159.6,210.8
1161,242
1162,986
1162.5,894.5
1167.1,292.54
1168,559.71
1169,848
1175,594
1186.1,686.88
1190.5,211
1192.5,683.5
1196.5,587.5
1198.1,568.88
1200.3,101.67
1204.5,269
1207,211.5
1216.5,702
1219.8,142.88
1223,181
1226.2,317.4
1231.5,563.5
1231.9,609.88
1233.9,544.82
1234,227
1237.5,308.5
1245.5,677.5
1250,576.5
1250.7,284.33
1254,289.75
1260.3,305
1262,72
1263.1,85.667
1264.1,622.13
1268.7,120
1271.4,128.2
1272.5,647.5
1274.5,351.5
1277.5,155.5
1278.7,268.93
1277,347
1279.1,133.13
1282,212
1283.5,202.5
1292.5,874.5
1292.4,888.2
1296.5,49.5
1296.5,81.5
1297.5,116.5
1306,603.71
1322,482.5
1328.7,545.33
1334.5,473
1338.5,575
1350,322.5
1358.7,278.11
1374,291
