24,420.5
33.8,400.4
77.125,353.13
107.88,295.88
108,286
128,281
220.5,787.5
223.13,913.88
229.5,896.5
229.67,906.67
245,165.5
274.83,881.17
293.93,267.37
293.5,709
304.31,249.31
305.52,710.24
333.4,270.2
374.2,197.4
381.67,242.33
390,227.5
409,247
422.13,620.13
429,248
440.67,248.33
481.64,241.91
489,236.5
507.5,884.5
519.13,913.13
542.5,239.71
636.6,491.8
641.5,370.5
646.67,517.33
677,515
682.62,84.615
682.33,164.33
685.13,527.88
691,364
697.8,126.6
708,192.5
709.67,431.17
713,135
718.5,133.5
725.67,402
725.67,137.11
742,489
744.83,469.83
748.17,193.17
752.5,349.5
759.5,516.5
763,334
773.13,265.88
780.5,356.2
780.5,207.5
780.33,265.67
790.71,481
806.5,136
813,446.71
815.5,487.8
819.2,436.6
818,503
836,499
843.11,589.67
844.67,487.33
849,535
891.5,343.5
893.2,606.6
934.67,522.67
940,242
960.5,653
961,232.5
966.2,679.6
986.71,645
988.5,201.5
988.5,732
1006.5,189.5
1014.7,732
1046,178.5
1077.1,141.88
1078.5,887.5
1079,146
1103,917.5
1104,641.5
1148.7,561.67
1235.1,139.13
1331.5,132.5
